Campaign_ID,Campaign_Name,Channel,Region,Start_Date,End_Date,Impressions,Clicks,Conversions,Spend,Revenue,Device,Age_Group
CMP07138,New Year,Facebook,South,07-02-2024,08-06-2024,199919,7939,1019,1066.31,1645.84,Tablet,55+
CMP13573,New Year,Face Book,North,25-03-2024,25-04-2024,93434,5569,817,914.84,1648.21,Mobile,55+
CMP10305,New Year,Google Ads,South,15-06-2024,16-07-2024,38337,1531,202,853.83,1648.87,Unknown,25-34
CMP22820,Black Friday,Linkedin,North,02-11-2024,25-02-2024,241982,16341,677,2050.33,1651.59,Unknown,18-24
CMP04753,Back To School,Instagram,North,08-04-2024,04-09-2024,236279,16869,3283,676.17,1655.77,Unknown,35-44
CMP27516,Black Friday,Email,West,26-08-2024,20-09-2024,118687,2043,56,645.93,1657.33,Unknown,35-44
CMP14185,Festive Offer,Google Ads,West,04-02-2024,04-11-2024,130182,7928,646,1622.62,1663.66,Mobile,35-44
CMP26954,Black Friday,Youtube,North,30-11-2024,12-08-2024,135943,7839,1019,775.56,1664.69,Tablet,18-24
CMP29782,New Year,,North,28-02-2024,04-02-2024,94316,6295,830,590.78,1666.48,Unknown,25-34
CMP29024,Diwali Blast,Google Ads,West,27-10-2024,16-11-2024,152309,4608,415,1133.50,1672.38,Desktop,25-34
CMP25124,Diwali Blast,Facebook,North,01-03-2024,11-02-2024,169216,3910,490,1792.63,1676.77,Tablet,18-24
CMP25373,Back To School,Linkedin,West,30-11-2024,06-01-2025,248016,11956,1949,546.80,1679.05,Tablet,45-54
CMP08368,Back To School,Youtube,South,16-12-2024,22-01-2025,66071,2514,198,1333.81,1679.28,Desktop,35-44
CMP01882,Festive Offer,Youtube,North,25-05-2024,15-06-2024,224263,13329,2303,578.91,1681.28,Desktop,25-34
CMP25063,Back To School,Facebook,South,30-03-2024,04-11-2024,104079,5925,367,1105.47,1684.22,mobile ,18-24
CMP12686,Summer Sale,Google Ads,West,21-11-2024,02-12-2024,238234,10000,217,734.03,1685.93,Mobile,25-34
CMP25562,New Year,Google Ads,East,19-11-2024,12-05-2024,244056,9998,288,617.29,1686.04,Unknown,45-54
CMP27312,New Year,Facebook,North,21-11-2024,27-11-2024,230390,8949,1249,1149.18,1688.05,Unknown,25-34
CMP13103,Black Friday,Google Ads,North,27-05-2024,22-06-2024,22662,342,59,1137.90,1695.08,Desktop,55+
CMP19976,Festive Offer,Google Ads,West,01-05-2024,06-06-2024,103828,2542,191,748.19,1696.85,Tablet,25-34
CMP15897,Festive Offer,Instagram,North,25-06-2024,16-07-2024,155118,3795,181,1225.57,1697.57,Mobile,25-34
CMP02658,New Year,Facebook,East,12-03-2024,25-03-2024,147103,11091,2131,1061.70,1700.18,mobile ,35-44
CMP20223,Summer Sale,Google Ads,East,12-09-2024,22-12-2024,20375,637,23,1525.10,1708.89,mobile ,18-24
CMP13372,Back To School,Facebook,North,06-05-2024,24-06-2024,14626,178,20,840.71,1710.27,Tablet,35-44
CMP02009,New Year,Facebook,North,05-02-2024,15-05-2024,119267,8381,1555,1105.29,1710.43,Mobile,25-34
CMP16692,New Year,Google Ads,East,13-12-2024,21-12-2024,194104,15382,1225,1584.05,1713.18,mobile ,55+
CMP23694,Back To School,Google Ads,East,19-05-2024,06-04-2024,64872,2419,451,1939.93,1713.70,mobile ,45-54
CMP02333,Back To School,Google Ads,North,27-05-2024,25-06-2024,283336,21084,3292,540.80,1714.91,Tablet,18-24
CMP15332,Summer Sale,Face Book,West,17-02-2024,03-04-2024,73565,5829,1029,1767.95,1718.33,Desktop,45-54
CMP12862,Diwali Blast,Youtube,West,24-09-2024,10-10-2024,95859,3665,693,1548.87,1721.09,Unknown,45-54
CMP15095,Festive Offer,Instagram,North,08-05-2024,27-05-2024,109325,3076,392,621.38,1722.18,mobile ,35-44
CMP04070,Diwali Blast,Google Ads,South,24-05-2024,31-05-2024,296102,21741,1005,1742.67,1730.75,Tablet,55+
CMP24631,Black Friday,Youtube,East,09-01-2024,17-02-2024,147854,10071,1539,2160.27,1736.25,mobile ,18-24
CMP09546,New Year,Facebook,West,12-12-2024,16-01-2025,10807,281,41,1511.77,1737.36,Desktop,35-44
CMP20656,New Year,Facebook,South,07-11-2024,22-07-2024,35464,2589,212,534.53,1738.43,Desktop,45-54
CMP28630,New Year,Google Ads,West,21-08-2024,24-09-2024,78529,4208,441,646.07,1738.55,Unknown,35-44
CMP14940,Festive Offer,Youtube,South,29-09-2024,14-10-2024,167405,8375,1029,1214.62,1739.54,mobile ,35-44
CMP23228,Diwali Blast,Email,North,01-10-2024,02-12-2024,147630,1883,329,1604.24,1739.73,mobile ,35-44
CMP14073,New Year,Instagram,West,09-06-2024,22-09-2024,230248,2732,428,1136.88,1746.40,mobile ,25-34
CMP02122,Summer Sale,Google Ads,North,05-08-2024,26-08-2024,210048,13605,1469,917.95,1752.71,Unknown,45-54
CMP05614,Back To School,Face Book,South,28-11-2024,07-01-2025,219356,3444,642,623.90,1754.20,Mobile,25-34
CMP12928,Diwali Blast,Youtube,Unknown,02-12-2024,29-12-2024,84175,3511,346,635.67,1757.75,Unknown,25-34
CMP25865,New Year,Face Book,West,08-04-2024,01-09-2024,172513,9384,1027,1172.36,1758.99,Desktop,35-44
CMP10618,Summer Sale,,North,02-03-2024,18-02-2024,172313,10842,2115,1312.25,1763.50,Desktop,45-54
CMP25866,New Year,Face Book,East,04-05-2024,13-05-2024,292558,10479,1127,1907.03,1767.01,mobile ,18-24
CMP14109,Summer Sale,,North,02-04-2024,23-02-2024,108843,1401,126,643.88,1773.17,Desktop,55+
CMP08892,Black Friday,Facebook,North,25-07-2024,08-11-2024,208664,11175,227,514.91,1773.31,Tablet,45-54
CMP19136,Summer Sale,Linkedin,Unknown,27-07-2024,29-08-2024,295299,16998,3390,1613.85,1773.69,Tablet,35-44
CMP03770,Diwali Blast,Google Ads,North,02-07-2024,24-02-2024,84816,4597,492,765.81,1776.45,mobile ,35-44
CMP06952,Black Friday,Email,North,23-05-2024,20-06-2024,113653,7495,377,667.93,1776.63,Mobile,45-54
CMP27923,New Year,Google Ads,West,20-01-2024,29-02-2024,62440,4596,153,909.97,1780.80,Unknown,18-24
CMP03577,Black Friday,Google Ads,East,20-05-2024,25-05-2024,153748,10849,1558,602.11,1781.60,Tablet,18-24
CMP06534,Diwali Blast,Facebook,West,01-11-2024,11-07-2024,43689,3465,295,502.40,1785.63,Desktop,55+
CMP26740,New Year,Youtube,West,29-11-2024,12-09-2024,48180,1659,142,504.57,1788.87,Mobile,55+
CMP23018,Black Friday,Linkedin,North,23-11-2024,15-12-2024,128380,8275,1142,551.05,1789.19,Unknown,35-44
CMP27455,Festive Offer,Instagram,South,28-08-2024,25-09-2024,220450,15322,1005,905.68,1790.54,Mobile,25-34
CMP08560,Black Friday,Instagram,East,02-01-2024,10-03-2024,247862,8642,985,519.22,1793.43,Unknown,18-24
CMP14359,Summer Sale,Facebook,West,10-05-2024,10-10-2024,217013,12938,649,657.71,1801.58,Mobile,45-54
CMP00728,Back To School,Google Ads,South,22-08-2024,28-08-2024,129704,6864,332,686.07,1802.89,mobile ,55+
CMP18060,New Year,Email,East,10-06-2024,11-09-2024,260819,20124,2399,1974.20,1810.04,Unknown,18-24
CMP03123,Summer Sale,Face Book,East,06-01-2024,07-02-2024,58142,3322,373,1268.72,1810.44,Mobile,45-54
CMP15539,Black Friday,Email,East,28-10-2024,11-03-2024,199293,3604,82,594.52,1815.44,Unknown,35-44
CMP08616,New Year,Google Ads,West,14-02-2024,14-03-2024,6012,477,79,1794.76,1818.79,Unknown,35-44
CMP16990,Festive Offer,Google Ads,North,15-03-2024,20-04-2024,279697,18501,2706,1122.53,1822.84,Unknown,45-54
CMP19489,Festive Offer,Facebook,North,12-10-2024,02-01-2025,247685,6310,623,2227.05,1824.90,Mobile,45-54
CMP28156,Black Friday,Facebook,East,23-06-2024,28-06-2024,249617,12991,1701,1466.34,1830.43,Desktop,35-44
CMP25734,Back To School,Google Ads,West,20-11-2024,06-12-2024,110858,8119,1156,957.70,1840.51,mobile ,35-44
CMP12458,Back To School,Email,West,21-08-2024,21-09-2024,22279,1592,116,1675.62,1840.57,Unknown,35-44
CMP10715,Black Friday,Youtube,North,20-12-2024,27-12-2024,205373,11812,1707,624.16,1840.74,Mobile,45-54
CMP28823,Festive Offer,Google Ads,South,11-09-2024,30-11-2024,168412,3200,233,2169.29,1844.73,Desktop,18-24
CMP08891,New Year,Facebook,North,20-02-2024,04-03-2024,229259,5452,245,2234.87,1845.47,Tablet,55+
CMP00835,Festive Offer,Google Ads,North,08-04-2024,15-08-2024,106098,1315,87,1568.69,1847.50,mobile ,18-24
CMP29893,Summer Sale,Google Ads,Unknown,03-10-2024,19-10-2024,238399,4148,256,2103.94,1854.10,Tablet,25-34
CMP00097,Festive Offer,Google Ads,South,18-07-2024,24-08-2024,177118,8852,1302,1436.40,1855.18,Mobile,45-54
CMP03110,Diwali Blast,Instagram,North,04-05-2024,15-04-2024,101827,2339,287,1660.13,1855.72,Mobile,18-24
CMP03650,Black Friday,Google Ads,North,22-08-2024,09-08-2024,152126,3755,293,2089.05,1856.54,mobile ,18-24
CMP27718,Diwali Blast,Google Ads,South,17-01-2024,02-11-2024,157586,10108,558,947.22,1857.11,Unknown,45-54
CMP27823,Back To School,Instagram,East,11-02-2024,10-11-2024,240941,2439,313,1379.07,1857.76,Tablet,55+
CMP27274,Festive Offer,Face Book,South,29-07-2024,18-08-2024,71764,4316,291,1145.95,1859.34,mobile ,18-24
CMP20935,Summer Sale,Youtube,South,18-02-2024,14-03-2024,225398,10794,830,786.08,1859.83,mobile ,18-24
CMP10592,Black Friday,Facebook,South,22-02-2024,13-03-2024,209283,9981,1700,949.72,1863.45,Tablet,45-54
CMP01325,Back To School,Instagram,West,16-10-2024,11-11-2024,144250,9478,1356,686.49,1864.97,mobile ,25-34
CMP11468,New Year,Face Book,South,03-06-2024,13-04-2024,106010,1373,107,806.68,1865.88,Unknown,35-44
CMP16890,New Year,Google Ads,North,09-06-2024,04-10-2024,200485,14103,981,900.11,1874.42,Unknown,18-24
CMP04503,New Year,Email,East,29-03-2024,04-09-2024,40928,2872,390,614.78,1878.56,Unknown,55+
CMP07383,Summer Sale,Youtube,East,24-01-2024,16-02-2024,214613,16419,2194,2144.91,1880.25,Mobile,35-44
CMP04620,Diwali Blast,Facebook,South,09-01-2024,10-10-2024,135496,3484,599,833.59,1886.34,mobile ,35-44
CMP16318,Summer Sale,Face Book,North,05-12-2024,29-12-2024,219486,2961,157,542.25,1889.89,Unknown,18-24
CMP11904,Diwali Blast,Email,West,04-10-2024,16-05-2024,288179,9370,1721,1848.20,1898.44,Tablet,45-54
CMP16665,Diwali Blast,Instagram,West,13-10-2024,10-11-2024,177045,7025,434,770.13,1900.65,Mobile,35-44
CMP12594,Diwali Blast,Facebook,North,08-12-2024,13-09-2024,138992,9037,1412,2089.91,1905.02,Tablet,55+
CMP26524,Festive Offer,Google Ads,North,18-10-2024,20-11-2024,5169,299,6,613.05,1906.23,mobile ,25-34
CMP12816,New Year,Google Ads,Unknown,11-01-2024,21-11-2024,288281,6038,1056,1513.15,1911.06,Unknown,45-54
CMP21345,New Year,Youtube,West,07-03-2024,26-03-2024,60971,4347,359,2055.31,1912.12,Unknown,55+
CMP26669,Diwali Blast,Google Ads,North,29-06-2024,19-07-2024,291170,5389,780,811.49,1912.17,Mobile,45-54
CMP24293,Summer Sale,Facebook,North,28-09-2024,18-10-2024,203974,8986,368,577.41,1920.05,mobile ,55+
CMP14680,Festive Offer,Instagram,South,07-11-2024,27-07-2024,47941,3195,295,823.82,1921.13,Desktop,25-34
CMP22976,Black Friday,Face Book,West,10-11-2024,13-11-2024,215498,13330,617,809.86,1923.75,Unknown,18-24
CMP16490,Festive Offer,Google Ads,North,09-07-2024,19-07-2024,142895,5893,1079,509.26,1927.82,mobile ,25-34
CMP21387,Back To School,Facebook,East,26-06-2024,07-10-2024,98052,7573,191,547.95,1932.28,Mobile,45-54
CMP12098,Black Friday,Instagram,East,15-04-2024,30-04-2024,78804,3205,204,1021.63,1934.20,Tablet,45-54
CMP12146,Black Friday,Email,North,05-09-2024,05-06-2024,184082,9200,1440,538.62,1935.29,Mobile,35-44
CMP26689,Black Friday,Linkedin,North,22-04-2024,02-05-2024,205424,15974,969,2297.36,1941.36,Mobile,35-44
CMP19576,New Year,Linkedin,West,02-08-2024,09-09-2024,30273,906,85,734.14,1944.99,Unknown,45-54
CMP20606,Summer Sale,Youtube,South,01-01-2024,31-01-2024,141844,6458,558,786.23,1945.85,Mobile,18-24
CMP26112,Festive Offer,Email,Unknown,17-08-2024,02-09-2024,59662,1728,235,1410.72,1946.43,Unknown,55+
CMP17129,Festive Offer,Youtube,East,06-09-2024,07-06-2024,245325,6103,1121,1087.83,1948.23,Desktop,35-44
CMP21633,Festive Offer,Google Ads,North,07-08-2024,03-08-2024,87624,1206,43,1025.28,1948.59,Unknown,25-34
CMP25012,Festive Offer,Email,West,14-02-2024,18-03-2024,197070,2482,431,531.83,1950.22,Desktop,35-44
CMP25725,New Year,Facebook,West,03-02-2024,02-08-2024,276961,14674,1493,675.82,1951.50,Mobile,55+
CMP02858,New Year,Facebook,West,29-03-2024,22-04-2024,211446,7427,1049,506.69,1956.73,mobile ,35-44
CMP06005,Festive Offer,Google Ads,North,24-10-2024,02-11-2024,26193,776,107,901.27,1957.21,Tablet,25-34
CMP24234,Summer Sale,Google Ads,East,29-03-2024,15-04-2024,259789,9451,872,668.06,1957.54,Tablet,25-34
CMP03935,Summer Sale,Linkedin,East,12-03-2024,17-12-2024,292053,21234,3518,2273.99,1957.84,mobile ,35-44
CMP12559,Back To School,Linkedin,North,22-11-2024,25-12-2024,228221,8442,186,1260.75,1957.96,Tablet,18-24
CMP24202,Back To School,Instagram,North,17-07-2024,30-07-2024,246738,10382,483,2069.22,1959.61,Desktop,18-24
CMP27444,Black Friday,Google Ads,East,09-08-2024,18-08-2024,14479,717,105,2123.14,1959.76,Unknown,35-44
CMP08781,Diwali Blast,Youtube,East,30-05-2024,26-06-2024,298015,4441,660,1018.28,1962.33,mobile ,55+
CMP14921,Back To School,Youtube,South,14-06-2024,25-06-2024,11954,789,78,535.13,1964.44,Mobile,55+
CMP03251,Festive Offer,Google Ads,North,22-02-2024,21-03-2024,276579,5543,255,1143.03,1964.53,mobile ,45-54
CMP04594,Summer Sale,Google Ads,South,20-10-2024,16-11-2024,44778,1247,197,619.86,1965.75,Mobile,35-44
CMP19249,Summer Sale,Facebook,South,19-08-2024,09-02-2024,137283,2930,534,1515.31,1966.22,Mobile,18-24
CMP10997,Back To School,Google Ads,North,16-11-2024,30-11-2024,261944,10638,949,815.09,1966.62,mobile ,55+
CMP16154,Diwali Blast,,North,02-11-2024,19-03-2024,164560,3390,504,1816.90,1966.65,Mobile,25-34
CMP23110,Festive Offer,Face Book,Unknown,18-12-2024,28-12-2024,262916,5998,986,668.63,1967.05,Desktop,55+
CMP07425,New Year,Facebook,East,25-08-2024,18-09-2024,200132,13667,1888,1370.12,1970.45,Unknown,25-34
CMP29862,New Year,Google Ads,East,25-02-2024,04-01-2024,19902,1268,191,617.98,1972.05,Unknown,18-24
CMP11766,Diwali Blast,Google Ads,West,31-12-2024,01-10-2025,274733,12224,1604,537.02,1983.96,Unknown,55+
CMP29441,Diwali Blast,Google Ads,North,13-07-2024,21-08-2024,68722,5441,189,1486.07,1984.73,Unknown,35-44
CMP03210,New Year,Google Ads,South,18-04-2024,24-05-2024,197283,8606,1599,661.26,1985.73,Mobile,45-54
CMP06290,Summer Sale,Facebook,North,12-04-2024,01-03-2025,12726,623,65,674.78,1986.96,Mobile,35-44
CMP00672,Black Friday,Facebook,North,03-12-2024,04-02-2024,59599,2365,89,1996.54,1989.11,Unknown,18-24
CMP14720,New Year,Google Ads,North,02-04-2024,22-02-2024,185809,5600,885,905.47,1991.69,Unknown,18-24
CMP04934,New Year,Email,North,04-10-2024,25-04-2024,107801,3326,351,1382.81,2001.93,mobile ,25-34
CMP18939,Diwali Blast,Email,West,21-09-2024,19-10-2024,56869,2312,297,2345.65,2004.17,Mobile,55+
CMP03027,Back To School,Instagram,West,11-11-2024,19-11-2024,257981,14367,1043,967.70,2009.49,Desktop,45-54
CMP01957,New Year,Google Ads,West,19-10-2024,17-11-2024,55588,3063,73,837.42,2012.68,mobile ,35-44
CMP13314,Back To School,Google Ads,North,20-11-2024,25-12-2024,155012,10453,1311,1494.54,2017.83,Tablet,45-54
CMP00883,Festive Offer,Google Ads,West,25-12-2024,01-08-2025,148950,11606,2056,1386.48,2018.66,Mobile,35-44
CMP03475,Black Friday,Email,North,06-02-2024,03-10-2024,47322,3510,367,1306.46,2019.54,Unknown,35-44
CMP21077,Diwali Blast,Youtube,West,20-08-2024,26-09-2024,267821,3009,536,1786.31,2020.09,Mobile,45-54
CMP22889,Festive Offer,Facebook,West,28-02-2024,20-03-2024,79250,4467,125,633.48,2021.56,Tablet,55+
CMP05048,New Year,Google Ads,East,02-05-2024,17-05-2024,48790,1585,141,1800.85,2024.96,Mobile,55+
CMP19635,Diwali Blast,Linkedin,West,11-09-2024,09-12-2024,85040,975,120,731.44,2028.19,mobile ,18-24
CMP00771,Back To School,Youtube,East,19-11-2024,19-12-2024,161745,6839,542,724.51,2037.09,Desktop,18-24
CMP16438,Festive Offer,Instagram,North,22-07-2024,17-08-2024,116658,3780,108,1422.59,2040.39,Unknown,35-44
CMP11379,New Year,,West,30-08-2024,30-09-2024,30181,2266,401,1719.58,2048.78,mobile ,45-54
CMP02227,Black Friday,Instagram,North,14-10-2024,11-07-2024,181668,2319,235,552.27,2051.84,mobile ,45-54
CMP05209,Black Friday,Instagram,Unknown,13-12-2024,27-12-2024,123307,5861,446,1153.12,2051.93,Mobile,55+
CMP27207,New Year,Instagram,Unknown,28-05-2024,07-02-2024,9380,444,25,839.53,2055.60,mobile ,45-54
CMP21662,New Year,Instagram,East,30-01-2024,03-09-2024,90295,3165,492,1187.55,2057.05,Tablet,18-24
CMP14370,Summer Sale,Google Ads,North,19-01-2024,21-02-2024,176030,4758,410,627.61,2058.88,Desktop,35-44
CMP01001,Diwali Blast,Youtube,North,28-09-2024,04-11-2024,210482,7005,1180,1439.04,2059.77,Mobile,18-24
CMP20567,New Year,Face Book,West,02-02-2024,27-02-2024,103601,7648,307,1049.27,2060.27,Mobile,25-34
CMP06396,Summer Sale,Linkedin,North,19-09-2024,29-09-2024,214712,5477,720,632.21,2062.64,Desktop,18-24
CMP16046,Summer Sale,Linkedin,West,29-08-2024,30-09-2024,291946,8835,182,650.31,2063.01,Unknown,55+
CMP18994,Back To School,Face Book,West,04-03-2024,17-04-2024,90558,1365,85,583.46,2066.91,Desktop,18-24
CMP21491,Diwali Blast,Google Ads,West,06-09-2024,21-09-2024,215178,7661,169,1099.60,2067.95,Tablet,25-34
CMP01135,Black Friday,Google Ads,Unknown,17-03-2024,19-04-2024,258358,18659,2520,1945.29,2068.70,mobile ,25-34
CMP16498,Black Friday,Youtube,West,09-02-2024,09-10-2024,135245,5768,305,510.39,2072.94,Tablet,35-44
CMP29605,Diwali Blast,Linkedin,South,30-03-2024,05-04-2024,155327,7279,496,2401.35,2074.02,mobile ,55+
CMP13371,Black Friday,Google Ads,East,21-10-2024,29-11-2024,39928,2443,178,2382.82,2078.36,Mobile,25-34
CMP26932,New Year,Google Ads,West,09-09-2024,27-09-2024,108830,7256,587,1232.77,2080.37,Tablet,18-24
CMP09376,Diwali Blast,Instagram,North,13-04-2024,28-04-2024,66408,692,26,1339.03,2080.84,Desktop,55+
CMP20836,Black Friday,Linkedin,South,17-05-2024,25-05-2024,222802,10094,661,511.55,2081.07,Mobile,35-44
CMP24325,Festive Offer,,North,01-01-2024,27-01-2024,179893,11382,1719,2461.80,2081.38,Tablet,18-24
CMP16489,Festive Offer,Google Ads,West,06-06-2024,10-07-2024,197761,11589,2073,979.64,2083.53,mobile ,25-34
CMP22084,New Year,Face Book,North,08-07-2024,09-09-2024,103129,4534,183,2249.60,2084.94,Desktop,55+
CMP25179,Back To School,Facebook,West,02-02-2024,09-03-2024,109889,4882,494,1387.82,2085.78,mobile ,25-34
CMP29512,Back To School,Google Ads,East,23-05-2024,02-07-2024,168313,1837,307,716.70,2087.21,mobile ,55+
CMP01536,Back To School,Face Book,North,28-05-2024,06-02-2024,154633,12064,448,1764.58,2088.28,mobile ,25-34
CMP10838,Summer Sale,Google Ads,East,24-03-2024,04-11-2024,105447,4096,787,1327.61,2091.91,Mobile,35-44
CMP18045,Festive Offer,,South,05-08-2024,15-06-2024,220676,9219,287,689.68,2092.58,mobile ,35-44
CMP21026,Diwali Blast,Facebook,North,16-09-2024,10-04-2024,20072,1142,162,984.46,2093.36,Mobile,25-34
CMP12888,Black Friday,Linkedin,South,25-02-2024,03-01-2024,209878,12184,2157,1285.64,2093.99,Mobile,25-34
CMP08094,Festive Offer,Face Book,South,17-06-2024,07-04-2024,85634,5158,120,2265.01,2096.22,Mobile,25-34
CMP25737,New Year,Facebook,North,18-03-2024,25-04-2024,6988,330,41,927.43,2106.50,Tablet,55+
CMP24565,Back To School,Youtube,West,09-11-2024,13-10-2024,72750,5531,546,2574.10,2109.59,Mobile,18-24
CMP00357,Festive Offer,Google Ads,North,02-09-2024,21-02-2024,192883,5431,349,951.64,2110.71,Tablet,25-34
CMP18993,Back To School,,West,23-04-2024,06-05-2024,152119,9477,848,1439.94,2112.82,Tablet,35-44
CMP27560,Summer Sale,Google Ads,West,22-01-2024,31-01-2024,194702,8299,612,990.42,2114.13,Unknown,18-24
CMP04765,Festive Offer,Email,West,02-12-2024,20-03-2024,25173,534,93,682.85,2115.42,Unknown,18-24
CMP03757,Black Friday,Google Ads,North,11-07-2024,08-01-2024,273424,11055,1516,1092.32,2115.49,Unknown,35-44
CMP22993,Back To School,,West,29-01-2024,03-02-2024,191460,3370,495,1862.22,2116.51,Mobile,45-54
CMP29351,Summer Sale,Instagram,North,10-06-2024,27-06-2024,144553,7394,1204,572.26,2118.96,Tablet,18-24
CMP06709,Festive Offer,Face Book,East,13-06-2024,01-07-2024,220656,16914,3308,707.68,2124.00,mobile ,18-24
CMP20976,Diwali Blast,Google Ads,North,27-11-2024,29-12-2024,101345,2873,190,734.31,2124.89,mobile ,25-34
CMP26350,Summer Sale,Facebook,West,07-02-2024,17-07-2024,85770,2091,148,1097.64,2127.63,Unknown,45-54
CMP15071,Black Friday,Linkedin,South,06-02-2024,16-02-2024,93718,2156,152,2087.44,2129.86,Desktop,55+
CMP19158,Festive Offer,Facebook,North,20-05-2024,01-06-2024,152025,3009,454,708.25,2138.64,Unknown,18-24
CMP03579,Diwali Blast,Facebook,South,30-01-2024,03-05-2024,254700,10260,1096,554.01,2140.50,Unknown,18-24
CMP13475,Festive Offer,,North,20-08-2024,29-08-2024,264291,16253,2264,1190.57,2145.39,Tablet,18-24
CMP24906,Back To School,Face Book,East,26-04-2024,26-05-2024,201930,4799,558,678.51,2147.58,mobile ,35-44
CMP26889,Diwali Blast,Linkedin,North,07-11-2024,14-08-2024,265812,16207,2748,1762.84,2147.79,Mobile,35-44
CMP02999,Festive Offer,Facebook,West,15-01-2024,02-01-2024,185121,9249,986,1362.54,2150.92,Unknown,25-34
CMP08990,New Year,Facebook,South,15-07-2024,23-08-2024,46657,1276,155,549.05,2150.96,Tablet,25-34
CMP28481,Festive Offer,Facebook,North,09-07-2024,08-01-2024,76623,4554,841,1544.29,2152.47,Unknown,45-54
CMP21386,Diwali Blast,Face Book,North,16-06-2024,19-07-2024,176044,9430,798,833.36,2156.26,Desktop,35-44
CMP21469,Black Friday,Google Ads,North,10-08-2024,13-11-2024,5726,198,19,1234.47,2157.92,Tablet,45-54
